station,valid,drct,sknt,gust
MLB,2024-04-08 12:53,90.00,7.00,M
MLB,2024-04-08 13:53,80.00,12.00,M
MLB,2024-04-08 14:53,90.00,13.00,M
MLB,2024-04-08 15:53,90.00,11.00,19.00
MLB,2024-04-08 16:53,90.00,11.00,M
MLB,2024-04-08 17:53,100.00,12.00,18.00
MLB,2024-04-08 18:53,100.00,13.00,M
MLB,2024-04-08 19:53,80.00,12.00,M
MLB,2024-04-08 20:53,110.00,14.00,M
MLB,2024-04-08 21:53,120.00,10.00,19.00
MLB,2024-04-08 22:53,110.00,11.00,18.00
MLB,2024-04-08 23:53,110.00,9.00,M
MLB,2024-04-09 00:53,110.00,11.00,M
MLB,2024-04-09 01:53,130.00,8.00,M
MLB,2024-04-09 02:53,110.00,8.00,M
MLB,2024-04-09 03:53,100.00,10.00,M
MLB,2024-04-09 04:53,110.00,9.00,M
MLB,2024-04-09 05:53,120.00,8.00,M
MLB,2024-04-09 06:53,110.00,10.00,17.00
MLB,2024-04-09 07:53,110.00,9.00,M
MLB,2024-04-09 08:53,150.00,7.00,M
MLB,2024-04-09 09:53,140.00,6.00,M
MLB,2024-04-09 10:53,170.00,3.00,M
MLB,2024-04-09 11:53,130.00,6.00,M
MLB,2024-04-09 12:53,130.00,11.00,19.00
MLB,2024-04-09 13:53,140.00,14.00,20.00
MLB,2024-04-09 14:53,120.00,13.00,25.00
MLB,2024-04-09 15:53,130.00,14.00,22.00
MLB,2024-04-09 16:53,110.00,17.00,23.00
MLB,2024-04-09 17:53,110.00,14.00,21.00
MLB,2024-04-09 18:53,120.00,15.00,22.00
MLB,2024-04-09 19:53,140.00,15.00,22.00
MLB,2024-04-09 20:53,130.00,13.00,24.00
MLB,2024-04-09 21:53,140.00,14.00,21.00
MLB,2024-04-09 22:53,110.00,10.00,M
MLB,2024-04-09 23:53,120.00,8.00,M
MLB,2024-04-10 00:53,110.00,10.00,M
MLB,2024-04-10 01:53,120.00,8.00,M
MLB,2024-04-10 02:53,120.00,11.00,16.00
MLB,2024-04-10 03:53,140.00,11.00,17.00
MLB,2024-04-10 04:53,110.00,8.00,M
MLB,2024-04-10 05:53,110.00,9.00,M
MLB,2024-04-10 06:53,120.00,9.00,M
MLB,2024-04-10 07:53,120.00,13.00,21.00
MLB,2024-04-10 08:53,120.00,13.00,19.00
MLB,2024-04-10 09:53,120.00,10.00,M
MLB,2024-04-10 10:53,140.00,11.00,20.00
MLB,2024-04-10 11:53,140.00,11.00,M
MLB,2024-04-10 12:53,130.00,14.00,M
MLB,2024-04-10 13:53,140.00,9.00,19.00
MLB,2024-04-10 14:05,160.00,10.00,19.00
MLB,2024-04-10 14:34,120.00,12.00,19.00
MLB,2024-04-10 14:53,120.00,13.00,23.00
MLB,2024-04-10 15:53,110.00,14.00,24.00
MLB,2024-04-10 16:53,110.00,18.00,28.00
MLB,2024-04-10 17:53,110.00,19.00,28.00
MLB,2024-04-10 18:53,120.00,13.00,27.00
MLB,2024-04-10 19:53,120.00,19.00,28.00
MLB,2024-04-10 20:53,130.00,16.00,31.00
MLB,2024-04-10 21:53,130.00,16.00,32.00
MLB,2024-04-10 22:53,140.00,20.00,29.00
MLB,2024-04-10 23:53,140.00,16.00,25.00
MLB,2024-04-11 00:53,150.00,13.00,23.00
MLB,2024-04-11 01:53,150.00,11.00,M
MLB,2024-04-11 02:53,160.00,11.00,M
MLB,2024-04-11 03:53,160.00,12.00,M
MLB,2024-04-11 04:53,160.00,10.00,M
MLB,2024-04-11 05:53,160.00,13.00,M
MLB,2024-04-11 06:53,170.00,9.00,M
MLB,2024-04-11 07:53,160.00,11.00,M
MLB,2024-04-11 08:53,160.00,10.00,M
MLB,2024-04-11 09:53,160.00,13.00,19.00
MLB,2024-04-11 10:53,160.00,10.00,17.00
MLB,2024-04-11 11:33,160.00,11.00,M
MLB,2024-04-11 11:45,160.00,11.00,M
MLB,2024-04-11 11:53,160.00,10.00,M
MLB,2024-04-11 12:03,170.00,10.00,M
MLB,2024-04-11 12:20,160.00,10.00,17.00
MLB,2024-04-11 12:53,170.00,12.00,19.00
MLB,2024-04-11 13:53,180.00,20.00,34.00
MLB,2024-04-11 14:53,180.00,17.00,33.00
MLB,2024-04-11 15:12,180.00,22.00,34.00
MLB,2024-04-11 15:53,190.00,23.00,35.00
MLB,2024-04-11 16:53,190.00,20.00,33.00
MLB,2024-04-11 17:53,190.00,18.00,28.00
MLB,2024-04-11 18:53,200.00,25.00,38.00
MLB,2024-04-11 19:51,190.00,22.00,34.00
MLB,2024-04-11 19:53,190.00,22.00,34.00
MLB,2024-04-11 20:17,240.00,18.00,42.00
MLB,2024-04-11 20:23,270.00,20.00,34.00
MLB,2024-04-11 20:25,260.00,18.00,29.00
MLB,2024-04-11 20:31,270.00,14.00,29.00
MLB,2024-04-11 20:38,270.00,20.00,26.00
MLB,2024-04-11 20:46,250.00,13.00,28.00
MLB,2024-04-11 20:53,240.00,13.00,25.00
MLB,2024-04-11 20:55,230.00,12.00,M
MLB,2024-04-11 21:14,250.00,11.00,M
MLB,2024-04-11 21:53,210.00,9.00,M
MLB,2024-04-11 21:56,210.00,12.00,M
MLB,2024-04-11 22:53,210.00,8.00,M
MLB,2024-04-11 23:53,210.00,9.00,M
MLB,2024-04-12 00:53,220.00,12.00,M
MLB,2024-04-12 01:53,230.00,9.00,M
MLB,2024-04-12 02:53,230.00,13.00,19.00
MLB,2024-04-12 03:53,230.00,9.00,M
MLB,2024-04-12 04:53,210.00,8.00,M
MLB,2024-04-12 05:53,230.00,10.00,M
MLB,2024-04-12 06:53,230.00,9.00,M
MLB,2024-04-12 07:53,260.00,8.00,M
MLB,2024-04-12 08:53,260.00,4.00,M
MLB,2024-04-12 09:02,280.00,5.00,M
MLB,2024-04-12 09:53,280.00,5.00,M
MLB,2024-04-12 10:04,280.00,5.00,M
MLB,2024-04-12 10:28,300.00,7.00,M
MLB,2024-04-12 10:53,300.00,6.00,M
MLB,2024-04-12 11:53,320.00,7.00,M
MLB,2024-04-12 12:53,340.00,9.00,M
MLB,2024-04-12 13:53,320.00,7.00,15.00
MLB,2024-04-12 14:53,310.00,12.00,M
MLB,2024-04-12 15:53,310.00,13.00,19.00
MLB,2024-04-12 16:53,260.00,8.00,16.00
MLB,2024-04-12 17:53,260.00,9.00,M
MLB,2024-04-12 18:53,300.00,11.00,17.00
MLB,2024-04-12 19:53,270.00,14.00,18.00
MLB,2024-04-12 20:53,240.00,14.00,22.00
MLB,2024-04-12 21:53,250.00,12.00,M
MLB,2024-04-12 22:53,270.00,13.00,M
MLB,2024-04-12 23:53,260.00,7.00,M
MLB,2024-04-13 00:53,270.00,9.00,M
MLB,2024-04-13 01:53,270.00,10.00,M
MLB,2024-04-13 02:53,260.00,10.00,M
MLB,2024-04-13 03:53,270.00,7.00,M
MLB,2024-04-13 04:53,270.00,8.00,M
MLB,2024-04-13 05:53,270.00,6.00,M
MLB,2024-04-13 06:53,270.00,8.00,M
MLB,2024-04-13 07:53,270.00,7.00,M
MLB,2024-04-13 08:53,280.00,6.00,M
MLB,2024-04-13 09:53,0.00,0.00,M
MLB,2024-04-13 10:53,0.00,0.00,M
MLB,2024-04-13 11:53,290.00,4.00,M
MLB,2024-04-13 12:53,340.00,6.00,M
MLB,2024-04-13 13:53,360.00,9.00,M
MLB,2024-04-13 14:53,350.00,16.00,21.00
MLB,2024-04-13 15:53,30.00,15.00,19.00
MLB,2024-04-13 16:53,40.00,13.00,23.00
MLB,2024-04-13 17:53,40.00,13.00,21.00
MLB,2024-04-13 18:53,30.00,12.00,20.00
MLB,2024-04-13 19:53,40.00,13.00,M
MLB,2024-04-13 20:53,40.00,12.00,M
MLB,2024-04-13 21:53,50.00,11.00,M
MLB,2024-04-13 22:53,50.00,8.00,M
MLB,2024-04-13 23:53,70.00,6.00,M
MLB,2024-04-14 00:53,110.00,4.00,M
MLB,2024-04-14 01:53,90.00,5.00,M
MLB,2024-04-14 02:53,140.00,3.00,M
MLB,2024-04-14 03:53,0.00,0.00,M
MLB,2024-04-14 04:53,0.00,0.00,M
MLB,2024-04-14 05:53,280.00,4.00,M
MLB,2024-04-14 06:53,0.00,0.00,M
MLB,2024-04-14 07:53,0.00,0.00,M
MLB,2024-04-14 08:53,0.00,0.00,M
MLB,2024-04-14 09:53,0.00,0.00,M
MLB,2024-04-14 10:53,260.00,4.00,M
MLB,2024-04-14 11:53,270.00,3.00,M
MLB,2024-04-14 12:53,270.00,5.00,M
MLB,2024-04-14 13:53,310.00,6.00,M
MLB,2024-04-14 14:53,M,M,M
MLB,2024-04-14 15:53,M,6.00,M
MLB,2024-04-14 16:53,60.00,8.00,M
MLB,2024-04-14 17:53,60.00,8.00,M
MLB,2024-04-14 18:53,100.00,7.00,M
MLB,2024-04-14 19:53,90.00,10.00,M
MLB,2024-04-14 20:53,90.00,10.00,M
MLB,2024-04-14 21:53,90.00,10.00,M
MLB,2024-04-14 22:53,130.00,9.00,M
MLB,2024-04-14 23:53,110.00,8.00,M
MLB,2024-04-15 00:53,110.00,8.00,M
MLB,2024-04-15 01:53,120.00,7.00,M
MLB,2024-04-15 02:53,140.00,6.00,M
MLB,2024-04-15 03:53,150.00,4.00,M
MLB,2024-04-15 04:53,210.00,3.00,M
MLB,2024-04-15 05:53,0.00,0.00,M
MLB,2024-04-15 06:53,170.00,5.00,M
MLB,2024-04-15 07:53,0.00,0.00,M
MLB,2024-04-15 08:53,290.00,6.00,M
MLB,2024-04-15 09:53,300.00,4.00,M
MLB,2024-04-15 10:53,0.00,0.00,M
MLB,2024-04-15 11:53,0.00,0.00,M
MLB,2024-04-15 12:53,0.00,0.00,M
MLB,2024-04-15 13:53,250.00,3.00,M
MLB,2024-04-15 14:53,100.00,6.00,M
MLB,2024-04-15 15:53,90.00,6.00,M
MLB,2024-04-15 16:53,90.00,10.00,16.00
MLB,2024-04-15 17:53,100.00,10.00,18.00
MLB,2024-04-15 18:53,90.00,7.00,M
MLB,2024-04-15 19:53,120.00,9.00,M
MLB,2024-04-15 20:53,100.00,11.00,M
MLB,2024-04-15 21:53,100.00,9.00,M
MLB,2024-04-15 22:53,120.00,8.00,M
MLB,2024-04-15 23:53,100.00,9.00,M
MLB,2024-04-16 00:53,100.00,9.00,M
MLB,2024-04-16 01:53,120.00,4.00,M
MLB,2024-04-16 02:53,120.00,5.00,M
MLB,2024-04-16 03:53,120.00,6.00,M
MLB,2024-04-16 04:53,130.00,5.00,M
MLB,2024-04-16 05:53,170.00,3.00,M
MLB,2024-04-16 06:53,0.00,0.00,M
MLB,2024-04-16 07:53,100.00,7.00,M
MLB,2024-04-16 08:53,0.00,0.00,M
MLB,2024-04-16 09:53,0.00,0.00,M
MLB,2024-04-16 10:53,100.00,7.00,M
MLB,2024-04-16 11:53,90.00,4.00,M
MLB,2024-04-16 12:53,90.00,8.00,M
MLB,2024-04-16 13:53,80.00,9.00,M
MLB,2024-04-16 14:53,90.00,10.00,M
MLB,2024-04-16 15:53,100.00,10.00,M
MLB,2024-04-16 16:53,100.00,13.00,M
MLB,2024-04-16 17:53,80.00,10.00,M
MLB,2024-04-16 18:53,100.00,11.00,M
MLB,2024-04-16 19:53,80.00,8.00,M
MLB,2024-04-16 20:53,90.00,13.00,M
MLB,2024-04-16 21:53,90.00,11.00,M
MLB,2024-04-16 22:53,100.00,12.00,M
MLB,2024-04-16 23:53,100.00,9.00,M
MLB,2024-04-17 00:53,100.00,9.00,M
MLB,2024-04-17 01:53,110.00,6.00,M
MLB,2024-04-17 02:53,110.00,6.00,M
MLB,2024-04-17 03:53,100.00,8.00,M
MLB,2024-04-17 04:53,110.00,8.00,M
MLB,2024-04-17 05:53,110.00,8.00,M
MLB,2024-04-17 06:53,120.00,9.00,M
MLB,2024-04-17 07:53,130.00,7.00,M
MLB,2024-04-17 08:53,120.00,9.00,M
MLB,2024-04-17 09:53,110.00,9.00,M
MLB,2024-04-17 10:53,120.00,6.00,M
MLB,2024-04-17 11:53,100.00,9.00,M
MLB,2024-04-17 12:21,120.00,8.00,M
MLB,2024-04-17 12:39,110.00,12.00,M
MLB,2024-04-17 12:53,100.00,10.00,M
MLB,2024-04-17 13:53,110.00,10.00,18.00
MLB,2024-04-17 14:53,90.00,11.00,M
MLB,2024-04-17 15:53,110.00,13.00,18.00
MLB,2024-04-17 16:53,100.00,12.00,M
MLB,2024-04-17 17:53,100.00,12.00,20.00
MLB,2024-04-17 18:53,120.00,12.00,18.00
MLB,2024-04-17 19:53,120.00,11.00,20.00
MLB,2024-04-17 20:53,140.00,11.00,M
MLB,2024-04-17 21:53,130.00,11.00,M
MLB,2024-04-17 22:53,140.00,11.00,M
MLB,2024-04-17 23:53,130.00,10.00,M
MLB,2024-04-18 00:53,110.00,7.00,M
MLB,2024-04-18 01:53,120.00,7.00,M
MLB,2024-04-18 02:53,140.00,7.00,M
MLB,2024-04-18 03:53,150.00,5.00,M
MLB,2024-04-18 04:53,160.00,5.00,M
MLB,2024-04-18 05:53,160.00,4.00,M
MLB,2024-04-18 06:53,190.00,3.00,M
MLB,2024-04-18 07:53,0.00,0.00,M
MLB,2024-04-18 08:53,0.00,0.00,M
MLB,2024-04-18 09:53,0.00,0.00,M
MLB,2024-04-18 10:53,0.00,0.00,M
MLB,2024-04-18 11:53,290.00,3.00,M
MLB,2024-04-18 12:53,280.00,5.00,M
MLB,2024-04-18 13:13,280.00,6.00,M
MLB,2024-04-18 13:38,280.00,4.00,M
MLB,2024-04-18 13:53,240.00,4.00,M
MLB,2024-04-18 14:25,250.00,4.00,M
MLB,2024-04-18 14:33,M,3.00,M
MLB,2024-04-18 14:53,150.00,5.00,M
MLB,2024-04-18 15:53,70.00,8.00,M
MLB,2024-04-18 16:53,100.00,8.00,M
MLB,2024-04-18 17:53,90.00,8.00,M
MLB,2024-04-18 18:53,100.00,10.00,18.00
MLB,2024-04-18 19:53,100.00,10.00,M
MLB,2024-04-18 20:53,100.00,11.00,M
MLB,2024-04-18 21:53,120.00,10.00,M
MLB,2024-04-18 22:53,120.00,9.00,M
MLB,2024-04-18 23:53,130.00,9.00,M
MLB,2024-04-19 00:53,140.00,8.00,M
MLB,2024-04-19 01:53,150.00,6.00,M
MLB,2024-04-19 02:53,0.00,0.00,M
MLB,2024-04-19 03:53,200.00,3.00,M
MLB,2024-04-19 04:53,160.00,4.00,M
MLB,2024-04-19 05:53,190.00,4.00,M
MLB,2024-04-19 06:53,210.00,4.00,M
MLB,2024-04-19 07:53,0.00,0.00,M
MLB,2024-04-19 08:53,0.00,0.00,M
MLB,2024-04-19 09:53,0.00,0.00,M
MLB,2024-04-19 10:53,0.00,0.00,M
MLB,2024-04-19 11:53,140.00,4.00,M
MLB,2024-04-19 12:53,170.00,7.00,M
MLB,2024-04-19 13:53,220.00,4.00,M
MLB,2024-04-19 14:53,200.00,5.00,M
MLB,2024-04-19 15:53,0.00,0.00,M
MLB,2024-04-19 16:53,90.00,8.00,M
MLB,2024-04-19 17:53,80.00,8.00,M
MLB,2024-04-19 18:53,80.00,10.00,M
MLB,2024-04-19 19:53,100.00,11.00,M
MLB,2024-04-19 20:53,110.00,12.00,M
MLB,2024-04-19 21:53,130.00,10.00,M
MLB,2024-04-19 22:53,130.00,11.00,M
MLB,2024-04-19 23:53,150.00,9.00,M
MLB,2024-04-20 00:53,150.00,9.00,M
MLB,2024-04-20 01:53,160.00,7.00,M
MLB,2024-04-20 02:53,160.00,10.00,M
MLB,2024-04-20 03:53,280.00,7.00,M
MLB,2024-04-20 04:53,200.00,3.00,M
MLB,2024-04-20 05:53,170.00,5.00,M
MLB,2024-04-20 06:53,170.00,5.00,M
MLB,2024-04-20 07:53,170.00,5.00,M
MLB,2024-04-20 08:53,200.00,4.00,M
MLB,2024-04-20 09:53,200.00,3.00,M
MLB,2024-04-20 10:53,300.00,3.00,M
MLB,2024-04-20 11:53,290.00,3.00,M
MLB,2024-04-20 12:53,10.00,4.00,M
MLB,2024-04-20 13:53,20.00,5.00,M
MLB,2024-04-20 14:53,60.00,4.00,M
MLB,2024-04-20 15:53,50.00,4.00,M
MLB,2024-04-20 16:53,80.00,7.00,M
MLB,2024-04-20 17:53,70.00,8.00,M
MLB,2024-04-20 18:53,70.00,9.00,M
MLB,2024-04-20 19:53,100.00,10.00,M
MLB,2024-04-20 20:53,120.00,11.00,M
MLB,2024-04-20 21:53,120.00,10.00,M
MLB,2024-04-20 22:53,130.00,13.00,M
MLB,2024-04-20 23:53,140.00,12.00,M
MLB,2024-04-21 00:53,160.00,7.00,M
MLB,2024-04-21 01:53,160.00,6.00,M
MLB,2024-04-21 02:53,170.00,8.00,M
MLB,2024-04-21 03:53,160.00,8.00,M
MLB,2024-04-21 04:53,160.00,9.00,M
MLB,2024-04-21 05:53,170.00,7.00,M
MLB,2024-04-21 06:53,190.00,5.00,M
MLB,2024-04-21 07:53,210.00,6.00,M
MLB,2024-04-21 08:53,220.00,6.00,M
MLB,2024-04-21 09:53,260.00,7.00,M
MLB,2024-04-21 10:53,0.00,0.00,M
MLB,2024-04-21 11:53,220.00,4.00,M
MLB,2024-04-21 12:53,200.00,5.00,M
MLB,2024-04-21 13:40,230.00,10.00,M
MLB,2024-04-21 13:53,220.00,11.00,M
MLB,2024-04-21 14:53,220.00,10.00,M
MLB,2024-04-21 15:53,200.00,11.00,15.00
MLB,2024-04-21 16:03,190.00,11.00,17.00
MLB,2024-04-21 16:53,220.00,9.00,M
MLB,2024-04-21 17:53,210.00,12.00,17.00
MLB,2024-04-21 18:53,270.00,14.00,22.00
MLB,2024-04-21 19:53,220.00,13.00,M
MLB,2024-04-21 20:53,260.00,12.00,17.00
MLB,2024-04-21 21:53,250.00,12.00,M
MLB,2024-04-21 22:53,250.00,9.00,M
MLB,2024-04-21 23:53,250.00,8.00,M
MLB,2024-04-22 00:53,250.00,7.00,M
MLB,2024-04-22 01:53,260.00,9.00,M
MLB,2024-04-22 02:53,250.00,10.00,M
MLB,2024-04-22 03:53,270.00,8.00,M
MLB,2024-04-22 04:53,260.00,8.00,M
MLB,2024-04-22 05:53,260.00,5.00,M
MLB,2024-04-22 06:53,270.00,5.00,M
MLB,2024-04-22 07:53,280.00,4.00,M
MLB,2024-04-22 08:53,310.00,7.00,M
MLB,2024-04-22 09:27,340.00,6.00,M
MLB,2024-04-22 09:49,340.00,5.00,M
MLB,2024-04-22 09:53,330.00,5.00,M
MLB,2024-04-22 10:46,320.00,4.00,M
MLB,2024-04-22 10:53,360.00,3.00,M
MLB,2024-04-22 11:53,350.00,9.00,M
MLB,2024-04-22 12:11,350.00,9.00,M
MLB,2024-04-22 12:53,340.00,9.00,M
MLB,2024-04-22 13:53,350.00,8.00,M
MLB,2024-04-22 14:53,310.00,11.00,M
MLB,2024-04-22 15:53,320.00,8.00,M
MLB,2024-04-22 16:00,330.00,10.00,M
MLB,2024-04-22 16:53,330.00,9.00,M
MLB,2024-04-22 17:53,340.00,10.00,M
MLB,2024-04-22 18:27,340.00,9.00,M
MLB,2024-04-22 18:53,10.00,14.00,M
MLB,2024-04-22 19:53,20.00,15.00,M
MLB,2024-04-22 20:48,360.00,16.00,22.00
MLB,2024-04-22 20:53,350.00,17.00,M
MLB,2024-04-22 21:53,360.00,17.00,26.00
MLB,2024-04-22 22:53,360.00,16.00,22.00
MLB,2024-04-22 23:53,10.00,19.00,26.00
MLB,2024-04-23 00:53,10.00,18.00,26.00
MLB,2024-04-23 01:53,10.00,16.00,24.00
MLB,2024-04-23 02:53,360.00,12.00,19.00
MLB,2024-04-23 03:53,10.00,11.00,M
MLB,2024-04-23 04:53,20.00,7.00,M
MLB,2024-04-23 05:53,360.00,9.00,M
MLB,2024-04-23 06:53,10.00,8.00,M
MLB,2024-04-23 07:53,290.00,8.00,M
MLB,2024-04-23 08:53,320.00,6.00,M
MLB,2024-04-23 09:53,300.00,5.00,M
MLB,2024-04-23 10:53,50.00,11.00,M
MLB,2024-04-23 11:53,50.00,9.00,M
MLB,2024-04-23 12:53,60.00,12.00,19.00
MLB,2024-04-23 13:53,50.00,9.00,M
MLB,2024-04-23 14:53,70.00,10.00,M
MLB,2024-04-23 15:53,60.00,14.00,M
MLB,2024-04-23 16:53,50.00,11.00,M
MLB,2024-04-23 17:53,50.00,11.00,M
MLB,2024-04-23 18:53,70.00,10.00,M
MLB,2024-04-23 19:53,60.00,8.00,M
MLB,2024-04-23 20:53,40.00,7.00,M
MLB,2024-04-23 21:53,40.00,10.00,15.00
MLB,2024-04-23 22:53,60.00,9.00,M
MLB,2024-04-23 23:53,60.00,7.00,M
MLB,2024-04-24 00:53,350.00,3.00,M
MLB,2024-04-24 01:53,0.00,0.00,M
MLB,2024-04-24 02:53,70.00,7.00,M
MLB,2024-04-24 03:53,90.00,6.00,M
MLB,2024-04-24 04:53,70.00,5.00,M
MLB,2024-04-24 05:53,80.00,4.00,M
MLB,2024-04-24 06:53,70.00,6.00,M
MLB,2024-04-24 07:53,110.00,7.00,M
MLB,2024-04-24 08:53,110.00,8.00,M
MLB,2024-04-24 09:53,100.00,6.00,M
MLB,2024-04-24 10:53,0.00,0.00,M
MLB,2024-04-24 11:53,280.00,4.00,M
MLB,2024-04-24 12:53,M,3.00,M
MLB,2024-04-24 13:53,110.00,5.00,M
MLB,2024-04-24 14:53,M,5.00,M
MLB,2024-04-24 15:53,70.00,9.00,M
MLB,2024-04-24 16:53,90.00,8.00,15.00
MLB,2024-04-24 17:53,80.00,12.00,M
MLB,2024-04-24 18:53,80.00,9.00,M
MLB,2024-04-24 19:53,80.00,8.00,M
MLB,2024-04-24 20:53,90.00,11.00,M
MLB,2024-04-24 21:53,110.00,10.00,M
MLB,2024-04-24 22:53,100.00,10.00,M
MLB,2024-04-24 23:53,100.00,8.00,M
MLB,2024-04-25 00:53,120.00,6.00,M
MLB,2024-04-25 01:53,110.00,7.00,M
MLB,2024-04-25 02:53,120.00,5.00,M
MLB,2024-04-25 03:53,150.00,4.00,M
MLB,2024-04-25 04:53,180.00,3.00,M
MLB,2024-04-25 05:53,190.00,4.00,M
MLB,2024-04-25 06:53,260.00,3.00,M
MLB,2024-04-25 07:53,270.00,3.00,M
MLB,2024-04-25 08:53,280.00,3.00,M
MLB,2024-04-25 09:53,270.00,3.00,M
MLB,2024-04-25 10:53,0.00,0.00,M
MLB,2024-04-25 11:53,0.00,0.00,M
MLB,2024-04-25 12:53,190.00,4.00,M
MLB,2024-04-25 13:53,140.00,4.00,M
MLB,2024-04-25 14:53,110.00,6.00,M
MLB,2024-04-25 15:53,90.00,5.00,M
MLB,2024-04-25 16:53,70.00,7.00,M
MLB,2024-04-25 17:53,100.00,12.00,M
MLB,2024-04-25 18:53,90.00,10.00,M
MLB,2024-04-25 19:53,110.00,11.00,M
MLB,2024-04-25 20:53,100.00,8.00,M
MLB,2024-04-25 21:53,100.00,12.00,M
MLB,2024-04-25 22:53,100.00,9.00,M
MLB,2024-04-25 23:53,100.00,9.00,M
MLB,2024-04-26 00:53,100.00,8.00,M
MLB,2024-04-26 01:53,110.00,9.00,M
MLB,2024-04-26 02:53,120.00,8.00,M
MLB,2024-04-26 03:53,120.00,7.00,M
MLB,2024-04-26 04:53,120.00,6.00,M
MLB,2024-04-26 05:53,110.00,7.00,M
MLB,2024-04-26 06:53,120.00,5.00,M
MLB,2024-04-26 07:53,0.00,0.00,M
MLB,2024-04-26 08:53,0.00,0.00,M
MLB,2024-04-26 09:53,0.00,0.00,M
MLB,2024-04-26 10:53,0.00,0.00,M
MLB,2024-04-26 11:53,310.00,3.00,M
MLB,2024-04-26 12:53,0.00,0.00,M
MLB,2024-04-26 13:53,70.00,7.00,M
MLB,2024-04-26 14:53,70.00,10.00,M
MLB,2024-04-26 15:53,80.00,10.00,M
MLB,2024-04-26 16:53,90.00,11.00,19.00
MLB,2024-04-26 17:53,60.00,14.00,18.00
MLB,2024-04-26 18:53,70.00,12.00,M
MLB,2024-04-26 19:53,60.00,13.00,19.00
MLB,2024-04-26 20:53,60.00,10.00,M
MLB,2024-04-26 21:53,70.00,14.00,M
MLB,2024-04-26 22:53,70.00,10.00,M
MLB,2024-04-26 23:53,80.00,11.00,M
MLB,2024-04-27 00:53,80.00,10.00,M
MLB,2024-04-27 01:53,90.00,13.00,M
MLB,2024-04-27 02:53,90.00,11.00,M
MLB,2024-04-27 03:53,90.00,13.00,M
MLB,2024-04-27 04:53,90.00,15.00,22.00
MLB,2024-04-27 05:53,90.00,14.00,M
MLB,2024-04-27 06:53,100.00,15.00,M
MLB,2024-04-27 07:53,100.00,14.00,M
MLB,2024-04-27 08:53,100.00,13.00,M
MLB,2024-04-27 09:53,110.00,16.00,25.00
MLB,2024-04-27 10:53,100.00,17.00,24.00
MLB,2024-04-27 11:53,110.00,16.00,22.00
MLB,2024-04-27 12:16,110.00,12.00,23.00
MLB,2024-04-27 12:53,110.00,13.00,22.00
MLB,2024-04-27 13:53,100.00,17.00,24.00
MLB,2024-04-27 14:53,110.00,17.00,24.00
MLB,2024-04-27 15:53,100.00,17.00,22.00
MLB,2024-04-27 16:53,100.00,15.00,M
MLB,2024-04-27 17:53,100.00,16.00,22.00
MLB,2024-04-27 18:48,70.00,19.00,26.00
MLB,2024-04-27 18:53,80.00,16.00,26.00
MLB,2024-04-27 19:53,70.00,16.00,22.00
MLB,2024-04-27 20:53,80.00,10.00,M
MLB,2024-04-27 21:53,90.00,16.00,23.00
MLB,2024-04-27 22:53,90.00,16.00,M
MLB,2024-04-27 23:53,90.00,15.00,24.00
MLB,2024-04-28 00:53,100.00,13.00,27.00
MLB,2024-04-28 01:53,90.00,19.00,29.00
MLB,2024-04-28 02:53,100.00,21.00,28.00
MLB,2024-04-28 03:53,90.00,16.00,26.00
MLB,2024-04-28 04:53,100.00,16.00,22.00
MLB,2024-04-28 05:53,90.00,16.00,25.00
MLB,2024-04-28 06:53,90.00,15.00,23.00
MLB,2024-04-28 07:53,100.00,15.00,M
MLB,2024-04-28 08:53,100.00,14.00,20.00
MLB,2024-04-28 09:53,90.00,11.00,M
MLB,2024-04-28 10:53,100.00,12.00,21.00
MLB,2024-04-28 11:53,90.00,16.00,24.00
MLB,2024-04-28 12:53,90.00,13.00,M
MLB,2024-04-28 13:53,100.00,16.00,M
MLB,2024-04-28 14:53,100.00,13.00,M
MLB,2024-04-28 15:53,100.00,14.00,M
MLB,2024-04-28 16:53,90.00,12.00,M
MLB,2024-04-28 17:53,90.00,15.00,M
MLB,2024-04-28 18:53,70.00,15.00,M
MLB,2024-04-28 19:53,90.00,16.00,21.00
MLB,2024-04-28 20:53,90.00,17.00,22.00
MLB,2024-04-28 21:53,80.00,14.00,23.00
MLB,2024-04-28 22:53,100.00,14.00,M
MLB,2024-04-28 23:53,80.00,12.00,M
MLB,2024-04-29 00:53,90.00,11.00,M
MLB,2024-04-29 01:53,100.00,11.00,M
MLB,2024-04-29 02:53,100.00,11.00,M
MLB,2024-04-29 03:53,110.00,10.00,M
MLB,2024-04-29 04:53,100.00,14.00,M
MLB,2024-04-29 05:53,100.00,11.00,20.00
MLB,2024-04-29 06:53,100.00,15.00,21.00
MLB,2024-04-29 07:53,100.00,12.00,M
MLB,2024-04-29 08:53,100.00,7.00,M
MLB,2024-04-29 09:53,110.00,7.00,M
MLB,2024-04-29 10:53,100.00,11.00,M
MLB,2024-04-29 11:53,120.00,9.00,M
MLB,2024-04-29 12:53,140.00,10.00,M
MLB,2024-04-29 13:53,110.00,11.00,M
MLB,2024-04-29 14:53,130.00,14.00,22.00
MLB,2024-04-29 15:53,120.00,16.00,M
MLB,2024-04-29 16:53,110.00,15.00,22.00
MLB,2024-04-29 17:53,110.00,15.00,23.00
MLB,2024-04-29 18:53,110.00,16.00,22.00
MLB,2024-04-29 19:53,130.00,16.00,21.00
